,user,created_at,tweet,positive,negative,neutral,compound
423,@nytimes,2018-03-28 23:02:06+00:00,"The ghost with the most is back. A musical adaptation of ""Beetlejuice"" will be staged in Washington this fall, and… https://t.co/v1Ra0OOWem",0.0,0.108,0.892,-0.3182
424,@nytimes,2018-03-28 22:47:03+00:00,Evening Briefing: Here's what you need to know at the end of the day https://t.co/DoqQNdaj9f,0.0,0.0,1.0,0.0
425,@nytimes,2018-03-28 22:32:04+00:00,"Archaeologists believe the 13,000-year-old human footprints to be the earliest found so far in North America https://t.co/dF2hoORZH4",0.0,0.0,1.0,0.0
426,@nytimes,2018-03-28 22:17:04+00:00,"Until last week, Donald Glover was working on an FX animated series about the superhero Deadpool. By this week, the… https://t.co/IkkNwo5R1V",0.0,0.0,1.0,0.0
427,@nytimes,2018-03-28 22:08:01+00:00,RT @HannaIngber: Last week we turned to @nytimes readers to have a conversation about our coverage of the Austin bombings. We heard from re…,0.0,0.0,1.0,0.0
428,@nytimes,2018-03-28 22:01:00+00:00,"President Trump called his personal physician, Dr. Ronny L. Jackson, “highly respected” and thanked David Shulkin f… https://t.co/vJPtb8hDUx",0.146,0.0,0.854,0.4404
429,@nytimes,2018-03-28 21:48:58+00:00,Breaking News: The Veterans Affairs chief is the latest cabinet official to go. President Trump plans to replace Da… https://t.co/I3kd7Q64VU,0.0,0.0,1.0,0.0
430,@nytimes,2018-03-28 21:40:26+00:00,RT @peterbakernyt: Shulkin’s ouster climaxed a sharp fall from favor for the only Obama holdover in the Cabinet and a politically moderate…,0.124,0.0,0.876,0.4019
431,@nytimes,2018-03-28 21:32:03+00:00,What to expect from the housing market this spring https://t.co/FYAWjjlSiL,0.0,0.0,1.0,0.0
432,@nytimes,2018-03-28 21:16:06+00:00,RT @migold: Where Can You Find Cosmopolitan At Walmart? Hint: It’s Not at the Checkout Any More! https://t.co/GrTRvvwm6W,0.0,0.0,1.0,0.0
433,@nytimes,2018-03-28 21:00:09+00:00,"Hungary's far-right prime minister Viktor Orban uses billboards, TV campaigns and even school textbooks to influenc… https://t.co/SBikh8b4xN",0.0,0.0,1.0,0.0
434,@nytimes,2018-03-28 20:45:04+00:00,"Here’s how @bxchen scrubbed his Twitter and Facebook timelines — and what 
he learned https://t.co/7TCMIzIfeo",0.0,0.0,1.0,0.0
435,@nytimes,2018-03-28 20:30:15+00:00,Our tech columnist @kevinroose offers 3 possible ways to fix social media https://t.co/msbncv0nmO,0.0,0.0,1.0,0.0
436,@nytimes,2018-03-28 20:15:05+00:00,A top Morgan Stanley broker was repeatedly accused of violence against ex-wives and girlfriends. Bank managers were… https://t.co/HNAA5K823C,0.081,0.285,0.633,-0.6705
437,@nytimes,2018-03-28 20:00:06+00:00,"Shifting schedules have long been a complaint in the retail industry, and a Gap study suggests that they're a lose-… https://t.co/XtKUHxaLyP",0.0,0.115,0.885,-0.296
438,@nytimes,2018-03-28 19:45:10+00:00,"Your rubber duck spends a lot of time in the bath, but that doesn't mean it's clean https://t.co/5QtZDt3qhw",0.0,0.153,0.847,-0.438
439,@nytimes,2018-03-28 19:37:05+00:00,"RT @nytopinion: We at @NYTOpinion welcome feedback, including in form of dog GIFs. https://t.co/sY338V4RD7",0.188,0.0,0.812,0.4588
440,@nytimes,2018-03-28 19:30:10+00:00,"Steven Spielberg ""is the only person who could have made this movie and the last person who should have been allowe… https://t.co/xGUhUZJPgl",0.0,0.0,1.0,0.0
441,@nytimes,2018-03-28 19:15:03+00:00,"In @NYTOpinion 

Op-Ed Contributor Jacob Tobia writes, ""For over a decade, the unspoken rule of gay cinema and tele… https://t.co/CTOVOn7TcJ",0.0,0.0,1.0,0.0
442,@nytimes,2018-03-28 19:00:05+00:00,"The reboot of ""Roseanne"" got off to an enormously strong start on Tuesday night https://t.co/SiWzv2EpPP",0.204,0.0,0.796,0.5563
443,@nytimes,2018-03-28 18:45:09+00:00,"Heineken pulled a series of commercials for light beer that featured the tagline “sometimes, lighter is better"" aft… https://t.co/v5OcxoCrpi",0.146,0.0,0.854,0.4404
444,@nytimes,2018-03-28 18:30:12+00:00,"The Supreme Court has never struck down a voting district as an unconstitutional partisan gerrymander, and allowing… https://t.co/gcleYowCnq",0.263,0.0,0.737,0.6531
445,@nytimes,2018-03-28 18:15:08+00:00,A waiter in Canada has filed a complaint after he was fired for being aggressive and combative. His defense? He’s F… https://t.co/FxkAYLi1ub,0.06,0.297,0.643,-0.7096
446,@nytimes,2018-03-28 18:00:13+00:00,A federal judge refused to dismiss a lawsuit accusing President Trump of violating the Constitution by not divorcin… https://t.co/Ya0ww0X8GQ,0.0,0.417,0.583,-0.8074
447,@nytimes,2018-03-28 17:47:40+00:00,"President Trump’s lawyer discussed pardons for 2 ex-top aides last year, suggesting concern about what they might t… https://t.co/zGAAMa90pK",0.115,0.0,0.885,0.296
448,@nytimes,2018-03-28 17:45:09+00:00,"Trump’s lawyer discussed pardons for 2 ex-top aides last year, suggesting concern about what they might tell the sp… https://t.co/loVNcik2rm",0.109,0.0,0.891,0.296
449,@nytimes,2018-03-28 17:30:05+00:00,"Hundreds of people filled the lobby at Sacramento City Hall on Tuesday to protest the death of Stephon Clark, who w… https://t.co/aqr3CzDXpR",0.042,0.227,0.731,-0.7003
450,@nytimes,2018-03-28 17:20:12+00:00,"RT @PatriciaMazzei: In Orlando today for closing statements in the trial against Noor Salman, the widow of Pulse nightclub shooter Omar Mat…",0.0,0.0,1.0,0.0
451,@nytimes,2018-03-28 17:10:05+00:00,"In Room 306 at the Lorraine Motel, you can see the door onto the balcony. Looking through it you can see the spot w… https://t.co/6ZGo2cTzNB",0.0,0.0,1.0,0.0
452,@nytimes,2018-03-28 16:55:03+00:00,"Rick Gates, a top Trump campaign aide, had frequent phone calls in September and October 2016 with a person the FBI… https://t.co/ScUBbx09Xa",0.087,0.0,0.913,0.2023
453,@nytimes,2018-03-28 16:40:03+00:00,"Anti-Trump groups are working to unseat breakaway Democrats in Albany who have aligned with Republicans, helping th… https://t.co/ZSn9dqIAEx",0.115,0.0,0.885,0.296
454,@nytimes,2018-03-28 16:25:07+00:00,Kim Jong-un's surprise visit to Beijing was a reminder of how much he has set the agenda in the crisis over North K… https://t.co/mwcCpJKaen,0.077,0.151,0.772,-0.4588
455,@nytimes,2018-03-28 16:15:04+00:00,"RT @nytgraphics: What Democrats need to do to take control of Congress: 

1. Win 28 Senate races (Republicans only need to win 9 to keep th…",0.248,0.0,0.752,0.8225
456,@nytimes,2018-03-28 16:05:07+00:00,"Bright, bold and richly flavored, these aren't your typical fish cakes https://t.co/xZQDqFg0mk https://t.co/eowfvU22Ts",0.457,0.0,0.543,0.8126
457,@nytimes,2018-03-28 15:50:05+00:00,"Jared Kushner and Jeff Sessions are clashing over federal prison policy, confusing lawmakers and leaving prisoners… https://t.co/EEiWlO4VuI",0.0,0.257,0.743,-0.6369
458,@nytimes,2018-03-28 15:39:09+00:00,RT @NYTNational: Atlanta’s city government has been partially paralyzed for days by a cyberattack. Traffic tickets can't be paid online. Wi…,0.0,0.0,1.0,0.0
459,@nytimes,2018-03-28 15:25:05+00:00,Elements that make a podcast spark don’t always translate seamlessly to TV. But that's not stopping Hollywood from… https://t.co/D0wWi2XJQB,0.173,0.0,0.827,0.3278
460,@nytimes,2018-03-28 15:10:04+00:00,The highs and lows of testosterone https://t.co/KL5JNKPwDy,0.0,0.231,0.769,-0.2023
461,@nytimes,2018-03-28 15:00:03+00:00,RT @NYTFashion: Saudi Arabia will host its first ever fashion week next month (after a two week delay). Here's what to expect: https://t.co…,0.0,0.0,1.0,0.0
462,@nytimes,2018-03-28 14:45:05+00:00,Will taxpayers have to bail out the Pro Football Hall of Fame in Ohio? https://t.co/2BbZW0Mih5,0.172,0.0,0.828,0.4404
463,@nytimes,2018-03-28 14:30:12+00:00,Atlanta’s city government has been hobbled by a cyberattack and is doing some business with ink and paper. Security… https://t.co/JEbTiuZ7zw,0.0,0.0,1.0,0.0
464,@nytimes,2018-03-28 14:15:06+00:00,The officer was killed after he voluntarily exchanged himself for a female hostage during a terrorist attack in Fra… https://t.co/qyzVCzdROk,0.0,0.451,0.549,-0.9231
465,@nytimes,2018-03-28 14:00:12+00:00,How the Chinese and North Korean news media portrayed the meeting between Xi Jinping and Kim Jong-un https://t.co/GfQOFPqIf0,0.0,0.0,1.0,0.0
466,@nytimes,2018-03-28 13:45:07+00:00,"""I think it is completely reasonable to say that there could have been a different outcome of the referendum had th… https://t.co/8fhRZ13NjF",0.0,0.0,1.0,0.0
467,@nytimes,2018-03-28 13:30:07+00:00,"""It's like a beauty pageant. The fish cannot be fat. It must look strong and have personality."" https://t.co/QY2HdEdUQH",0.407,0.0,0.593,0.8625
468,@nytimes,2018-03-28 13:14:07+00:00,The Motion Picture Academy concluded that an allegation of sexual harassment against its president had no merit https://t.co/DhiZeF7tHZ,0.119,0.243,0.638,-0.4404
469,@nytimes,2018-03-28 13:00:17+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/yLdObb0e0R https://t.co/NbpPRQafVf,0.0,0.0,1.0,0.0
470,@nytimes,2018-03-28 12:44:03+00:00,RT @MattAndersonNYT: The Russian director Kirill Serebrennikov is still under house arrest in Moscow. A festival of his plays and films at…,0.203,0.094,0.703,0.4215
471,@nytimes,2018-03-28 12:30:03+00:00,The Academy of Motion Picture Arts and Sciences concluded that an allegation of sexual harassment against its presi… https://t.co/9h1ugEvuBz,0.0,0.163,0.837,-0.5423
472,@nytimes,2018-03-28 12:15:05+00:00,Facebook said it will roll out a centralized system for its users to control their privacy and security settings https://t.co/DxHZ5eNRDa,0.118,0.0,0.882,0.34
473,@nytimes,2018-03-28 12:05:06+00:00,"Trevor Noah is not impressed by John Bolton, President Trump's new pick for national security adviser. Our late-nig… https://t.co/pwzaU3scX5",0.109,0.116,0.774,-0.0397
474,@nytimes,2018-03-28 11:44:02+00:00,Atlanta's municipal government has been brought to its knees by one of the most sustained and consequential cyberat… https://t.co/DG6umSDQL5,0.0,0.0,1.0,0.0
475,@nytimes,2018-03-28 11:31:08+00:00,"The National Civil Rights Museum in Memphis is a monument to a movement, and to the Rev. Dr. Martin Luther King Jr. https://t.co/b9MJfvYXiF",0.0,0.0,1.0,0.0
476,@nytimes,2018-03-28 11:15:09+00:00,"President Trump said that the Second Amendment — the right to bear arms — ""will never be repealed,"" responding to a… https://t.co/iYAMbvHi9Z",0.0,0.0,1.0,0.0
477,@nytimes,2018-03-28 11:00:08+00:00,"John Bolton, President Trump's choice for national security adviser, was portrayed during a 2005 Senate confirmatio… https://t.co/Eq0eq04Pb9",0.138,0.0,0.862,0.34
478,@nytimes,2018-03-28 10:45:05+00:00,"Some voters said they had been paid, from about $3 to $9, to vote. In several areas, government officials promised… https://t.co/3l3sroqZll",0.0,0.0,1.0,0.0
479,@nytimes,2018-03-28 10:30:10+00:00,North Korea is firing up a reactor. Why that could upset Trump's talks with Kim. https://t.co/dIimnicgw7 https://t.co/F6kbTGtJDr,0.0,0.263,0.737,-0.6124
480,@nytimes,2018-03-28 10:15:04+00:00,"RT @LizziePaton: Is fast fashion going out of, well, fashion? H&amp;M, the world’s second largest retailer by sales, is currently sitting on a…",0.087,0.0,0.913,0.2732
481,@nytimes,2018-03-28 10:05:05+00:00,Morning Briefing: Here's what you need to know to start your day https://t.co/qSirjFsTQK https://t.co/Rtc5I5NHou,0.0,0.0,1.0,0.0
482,@nytimes,2018-03-28 09:44:06+00:00,"Kim Jong-un told Xi Jinping that he was open to dialogue with the United States, including a potential summit meeti… https://t.co/7mnXpfQdMX",0.128,0.0,0.872,0.4215
483,@nytimes,2018-03-28 09:29:02+00:00,"RT @nytimesworld: “I am thinking about the family of the butcher, about the customer who died for nothing, and about the colonel who sacrif…",0.0,0.135,0.865,-0.5574
484,@nytimes,2018-03-28 09:16:05+00:00,The United Nations' most haunting mystery received new life on Tuesday https://t.co/Cp0HnO48qu,0.184,0.158,0.658,0.1045
485,@nytimes,2018-03-28 09:00:22+00:00,"RT @nytimesworld: Egypt’s presidential election is shaping up to be a low-watt and joyless affair, the antithesis of the youthful passions…",0.097,0.147,0.756,-0.296
486,@nytimes,2018-03-28 08:44:04+00:00,"In an 8th-grade history textbook, students are told that Viktor Orban thinks refugees are a threat to Hungary. ""It… https://t.co/zGSK0PZDXF",0.0,0.159,0.841,-0.5267
487,@nytimes,2018-03-28 08:30:07+00:00,At least 12 states signaled that they would sue to block the Trump administration from adding a question about citi… https://t.co/zg2L5EURJP,0.0,0.132,0.868,-0.4404
488,@nytimes,2018-03-28 08:16:01+00:00,The connections between Cambridge Analytica and Peter Thiel's firm Palantir were thrust into the spotlight by Chris… https://t.co/X9OaPT2uvR,0.0,0.0,1.0,0.0
489,@nytimes,2018-03-28 08:02:04+00:00,"RT @nytpolitics: Kirstjen Nielsen, the homeland security secretary, recently warned dozens of foreign diplomats that the United States woul…",0.223,0.09,0.687,0.4767
490,@nytimes,2018-03-28 07:47:02+00:00,These almond cookies need just 4 ingredients https://t.co/5NNOTBW0n5,0.0,0.0,1.0,0.0
491,@nytimes,2018-03-28 07:32:04+00:00,“Spain is creating a situation where Europe’s judges rather than its politicians are being asked to solve Catalonia… https://t.co/k0HaUIVIYU,0.2,0.0,0.8,0.4588
492,@nytimes,2018-03-28 07:17:03+00:00,RT @nytimesworld: A German gynecologist who provided patients information about abortion has stoked a debate over the Nazi-era law that ban…,0.0,0.0,1.0,0.0
493,@nytimes,2018-03-28 06:49:17+00:00,"H&amp;M is a ""fast fashion"" giant. But it has a big problem: A $4.3 billion pile of unsold clothes. https://t.co/wCoI4udh7F",0.0,0.144,0.856,-0.4019
494,@nytimes,2018-03-28 06:32:05+00:00,RT @nytopinion: One man searches for the world’s last remaining quiet places. https://t.co/8YXjpMLIlw,0.0,0.0,1.0,0.0
495,@nytimes,2018-03-28 06:07:16+00:00,"A grocery war is raging across the United States. At stake is not only the price of toothpaste and bananas, but the… https://t.co/MUQx1tA2tX",0.074,0.182,0.744,-0.4118
496,@nytimes,2018-03-28 05:49:42+00:00,"It's pretty clear how birds, even dinosaurs, got their wings. But how insects got theirs has been a mystery -- unti… https://t.co/59FhXuhJgV",0.234,0.0,0.766,0.7003
497,@nytimes,2018-03-28 05:32:01+00:00,RT @NeilMacFarquhar: Articulate whistle-blower says data miners took “colonial” delight in secretly manipulating other countries via @NYTim…,0.182,0.117,0.701,0.34
498,@nytimes,2018-03-28 05:02:05+00:00,Uber said it is not renewing its permit to test self-driving vehicles in California because it wants to wait for th… https://t.co/8QlITPricx,0.0,0.0,1.0,0.0
499,@nytimes,2018-03-28 04:41:04+00:00,"A combination of weather phenomena whipped up and swept Saharan dust north, bringing a sepia tint to parts of easte… https://t.co/WL5g75ZvCd",0.0,0.0,1.0,0.0
